trip_id,VendorID,datetime_id,passenger_count_id,trip_distance_id,rate_code_id,store_and_fwd_flag,pickup_location_id,dropoff_location_id,payment_type_id,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
34359743902,2,34359755879,0,765,0,N,86508,5729,0,10.5,0.0,0.5,2.26,0.0,0.3,13.56
34359743903,2,34359755880,0,309,0,N,93003,20846,0,12.0,0.0,0.5,0.0,0.0,0.3,12.8
34359743904,2,34359755881,5,294,0,N,91051,3475,0,6.5,0.0,0.5,1.46,0.0,0.3,8.76
34359743905,2,34359755882,5,1131,0,N,93004,15457,0,14.5,0.0,0.5,3.06,0.0,0.3,18.36
34359743906,2,34359755883,5,195,0,N,92771,19784,0,14.0,0.0,0.5,1.5,0.0,0.3,16.3
34359743907,2,34359755884,0,339,0,N,74553,5843,0,27.0,0.0,0.5,8.34,0.0,0.3,36.14
34359743908,2,34359755885,0,1069,0,N,72545,10431,3,13.0,0.0,0.5,0.0,0.0,0.3,13.8
34359743909,2,34359755886,0,482,0,N,74679,9714,0,20.5,0.0,0.5,5.32,0.0,0.3,26.62
34359743910,2,34359755887,4,495,0,N,74043,16403,0,14.0,0.0,0.5,1.0,0.0,0.3,15.8
34359743911,2,34359755888,2,1048,0,N,97603,25046,3,34.5,0.0,0.5,0.0,0.0,0.3,35.3
34359743912,2,34359755889,0,1207,0,N,88167,7656,3,7.5,0.0,0.5,0.0,0.0,0.3,8.3
34359743913,2,34359755890,0,573,0,N,84481,13008,3,12.5,0.0,0.5,0.0,0.0,0.3,13.3
34359743914,2,34359755891,2,1658,0,N,88830,22436,3,10.0,0.0,0.5,0.0,0.0,0.3,10.8
34359743915,2,34359755892,0,1118,0,N,80870,4544,0,41.5,0.0,0.5,0.0,5.54,0.3,47.84
34359743916,2,34359755893,0,1242,0,N,4496,7265,0,36.0,0.0,0.5,8.47,5.54,0.3,50.81
34359743917,2,34359755894,0,487,0,N,93014,23738,0,13.5,0.0,0.5,2.0,0.0,0.3,16.3
34359743918,2,34359755895,0,1184,0,N,88579,9233,3,13.5,0.0,0.5,0.0,0.0,0.3,14.3
34359743919,2,34359755896,0,253,0,N,89465,1381,3,18.0,0.0,0.5,0.0,0.0,0.3,18.8
34359743920,2,34359755897,0,984,0,N,97466,23611,0,7.0,0.0,0.5,1.56,0.0,0.3,9.36
34359743921,2,34359755898,0,1693,0,N,82448,12493,0,28.5,0.0,0.5,3.0,5.54,0.3,37.84
34359743922,2,34359755899,0,940,0,N,72553,11594,3,15.0,0.0,0.5,0.0,0.0,0.3,15.8
34359743923,2,34359755900,5,425,0,N,74572,205,3,24.5,0.0,0.5,0.0,0.0,0.3,25.3
34359743924,2,34359755901,2,701,0,N,88313,8432,3,5.5,0.0,0.5,0.0,0.0,0.3,6.3
34359743925,2,34359755902,0,1416,0,N,75705,7016,0,4.5,0.0,0.5,1.59,0.0,0.3,6.89
34359743926,2,34359755903,5,1301,0,N,72557,11995,3,4.0,0.0,0.5,0.0,0.0,0.3,4.8
34359743927,2,34359755904,0,1563,0,N,87790,13284,0,10.0,0.0,0.5,1.0,0.0,0.3,11.8
34359743928,2,34359755905,0,1466,0,N,73272,16029,3,6.0,0.0,0.5,0.0,0.0,0.3,6.8
34359743929,2,34359755906,0,472,0,N,96375,11864,3,5.5,0.0,0.5,0.0,0.0,0.3,6.3
34359743930,2,34359755907,2,273,0,N,80098,8817,0,4.0,0.0,0.5,1.0,0.0,0.3,5.8
34359743931,2,34359755908,0,194,0,N,72686,18754,0,40.5,0.0,0.5,9.37,5.54,0.3,56.21
34359743932,2,34359755909,0,213,0,N,81409,23628,0,9.5,0.0,0.5,2.06,0.0,0.3,12.36
34359743933,2,34359755910,4,1455,0,N,75584,5343,0,10.5,0.0,0.5,2.26,0.0,0.3,13.56
34359743934,2,34359755911,3,595,0,N,89624,26105,3,13.0,0.0,0.5,0.0,0.0,0.3,13.8
34359743935,2,34359755912,0,1301,0,N,74309,21372,0,4.0,0.0,0.5,0.6,0.0,0.3,5.4
34359743936,2,34359755913,0,1100,0,N,96999,3382,0,14.5,0.0,0.5,3.06,0.0,0.3,18.36
34359743937,2,34359755914,1,446,0,N,91491,341,0,21.0,0.0,0.5,4.36,0.0,0.3,26.16
34359743938,2,34359755915,3,1050,0,N,79961,23523,0,5.0,0.0,0.5,1.16,0.0,0.3,6.96
34359743939,2,34359755916,2,812,0,N,91609,2318,0,15.0,0.0,0.5,3.95,0.0,0.3,19.75
34359743940,2,34359755917,5,155,0,N,83348,3632,0,12.5,0.0,0.5,1.0,0.0,0.3,14.3
34359743941,2,34359755918,0,1595,0,N,97262,7806,0,7.5,0.0,0.5,0.0,0.0,0.3,8.3
34359743942,2,34359755919,0,281,0,N,74463,7159,0,21.5,0.0,0.5,4.46,0.0,0.3,26.76
34359743943,2,34359755920,0,587,0,N,81700,13592,0,14.5,0.0,0.5,3.82,0.0,0.3,19.12
34359743944,2,34359755921,0,337,0,N,75599,23272,0,15.5,0.0,0.5,1.0,0.0,0.3,17.3
34359743945,2,34359755922,1,1285,0,N,77432,16315,3,9.0,0.0,0.5,0.0,0.0,0.3,9.8
34359743946,2,34359755923,0,1272,0,N,81036,3642,0,18.0,0.0,0.5,3.76,0.0,0.3,22.56
34359743947,2,34359755924,0,1658,0,N,77434,5357,0,11.0,0.0,0.5,2.0,0.0,0.3,13.8
34359743948,2,34359755925,0,1301,0,N,80534,15913,3,5.5,0.0,0.5,0.0,0.0,0.3,6.3
34359743949,2,34359755926,3,759,0,N,85543,23533,0,14.5,0.0,0.5,3.06,0.0,0.3,18.36
34359743950,2,34359755927,0,1026,0,N,79975,23017,0,15.5,0.0,0.5,3.26,0.0,0.3,19.56
34359743951,2,34359755928,0,1419,0,N,75731,5497,0,14.0,0.0,0.5,3.7,0.0,0.3,18.5
34359743952,2,34359755929,3,1412,0,N,86819,868,0,3.5,0.0,0.5,1.0,0.0,0.3,5.3
34359743953,2,34359755930,5,1130,0,N,76134,9263,0,11.5,0.0,0.5,1.23,0.0,0.3,13.53
34359743954,2,34359755931,5,1124,0,N,84257,21794,3,7.0,0.0,0.5,0.0,0.0,0.3,7.8
34359743955,2,34359755932,5,1558,0,N,72718,3921,3,10.5,0.0,0.5,0.0,0.0,0.3,11.3
34359743956,2,34359755933,0,996,0,N,97763,7819,0,8.0,0.0,0.5,1.25,0.0,0.3,10.05
34359743957,2,34359755934,4,1099,0,N,81158,4841,3,6.5,0.0,0.5,0.0,0.0,0.3,7.3
34359743958,2,34359755935,0,1466,0,N,97766,9395,3,6.5,0.0,0.5,0.0,0.0,0.3,7.3
34359743959,2,34359755936,0,813,0,N,78986,26012,0,6.5,0.0,0.5,1.82,0.0,0.3,9.12
34359743960,2,34359755937,0,984,0,N,72859,9775,0,5.0,0.0,0.5,1.16,0.0,0.3,6.96
34359743961,2,34359755938,0,240,0,N,81990,17118,0,20.0,0.0,0.5,4.16,0.0,0.3,24.96
34359743962,2,34359755939,0,986,0,N,85554,24702,0,14.5,0.0,0.5,2.0,0.0,0.3,17.3
34359743963,2,34359755940,0,601,0,N,85921,18663,0,11.0,0.0,0.5,0.5,0.0,0.3,12.3
34359743964,2,34359755941,0,1681,0,N,74728,15114,3,9.5,0.0,0.5,0.0,0.0,0.3,10.3
34359743965,2,34359755942,0,1625,0,N,81168,14860,3,9.5,0.0,0.5,0.0,0.0,0.3,10.3
34359743966,2,34359755943,5,840,0,N,79262,8631,3,7.5,0.0,0.5,0.0,0.0,0.3,8.3
34359743967,2,34359755944,0,263,0,N,87236,12673,0,20.0,0.0,0.5,4.16,0.0,0.3,24.96
34359743968,2,34359755945,1,1406,0,N,76959,17490,0,4.0,0.0,0.5,0.0,0.0,0.3,4.8
34359743969,2,34359755946,0,966,0,N,88750,8869,3,8.0,0.0,0.5,0.0,0.0,0.3,8.8
34359743970,2,34359755947,0,707,0,N,88102,13326,0,14.0,0.0,0.5,2.96,0.0,0.3,17.76
34359743971,2,34359755948,5,552,0,N,93323,24852,0,11.0,0.0,0.5,2.36,0.0,0.3,14.16
34359743972,2,34359755949,0,345,0,N,84266,15522,0,17.0,0.0,0.5,4.67,5.54,0.3,28.01
34359743973,2,34359755950,4,129,0,N,91255,24184,3,3.5,0.0,0.5,0.0,0.0,0.3,4.3
34359743974,2,34359755951,0,1468,0,N,81051,13848,3,16.0,0.0,0.5,0.0,0.0,0.3,16.8
34359743975,2,34359755952,0,1710,0,N,79516,3156,0,45.5,0.0,0.5,10.37,5.54,0.3,62.21
34359743976,2,34359755953,0,237,0,N,93208,18540,0,10.0,0.0,0.5,2.7,0.0,0.3,13.5
34359743977,2,34359755954,0,69,0,N,75886,7971,0,14.0,0.0,0.5,2.96,0.0,0.3,17.76
34359743978,2,34359755955,5,309,0,N,85089,8097,0,10.5,0.0,0.5,2.82,0.0,0.3,14.12
34359743979,2,34359755956,5,410,0,N,75246,2886,0,13.5,0.0,0.5,2.86,0.0,0.3,17.16
34359743980,2,34359755957,1,680,0,N,74616,22885,3,30.5,0.0,0.5,0.0,0.0,0.3,31.3
34359743981,2,34359755958,3,1264,0,N,77466,2480,0,10.5,0.0,0.5,2.26,0.0,0.3,13.56
34359743982,2,34359755959,0,107,0,N,77094,1687,0,35.5,0.0,0.5,6.0,5.54,0.3,47.84
34359743983,2,34359755960,0,974,0,N,75893,17499,3,6.5,0.0,0.5,0.0,0.0,0.3,7.3
34359743984,2,34359755961,5,1182,0,N,90458,12417,0,25.0,0.0,0.5,6.45,0.0,0.3,32.25
34359743985,2,34359755962,0,428,0,N,94627,1445,3,4.5,0.0,0.5,0.0,0.0,0.3,5.3
34359743986,2,34359755963,0,69,0,N,73019,12059,0,12.5,0.0,0.5,1.0,0.0,0.3,14.3
34359743987,2,34359755964,1,275,0,N,75757,21817,0,37.0,0.0,0.5,10.84,5.54,0.3,54.18
34359743988,2,34359755965,0,447,0,N,76849,21959,0,26.5,0.0,0.5,5.0,0.0,0.3,32.3
34359743989,2,34359755966,0,1571,0,N,73187,12828,0,5.5,0.0,0.5,0.0,0.0,0.3,6.3
34359743990,2,34359755967,0,1571,0,N,82743,4725,3,5.0,0.0,0.5,0.0,0.0,0.3,5.8
34359743991,2,34359755968,3,1172,0,N,98053,1696,0,11.0,0.0,0.5,2.36,0.0,0.3,14.16
34359743992,2,34359755969,0,678,0,N,96529,4728,0,4.5,0.0,0.5,1.06,0.0,0.3,6.36
34359743993,2,34359755970,1,488,0,N,73333,11023,0,10.0,0.0,0.5,2.2,0.0,0.3,13.0
34359743994,2,34359755971,4,1236,0,N,87980,18146,0,3.0,0.0,0.5,0.76,0.0,0.3,4.56
34359743995,2,34359755972,3,745,0,N,79397,20657,0,23.0,0.0,0.5,2.5,0.0,0.3,26.3
34359743996,2,34359755973,0,580,0,N,97794,25750,0,20.5,0.0,0.5,4.26,0.0,0.3,25.56
34359743997,2,34359755974,0,16,0,N,82749,14883,3,9.5,0.0,0.5,0.0,0.0,0.3,10.3
34359743998,2,34359755975,0,701,0,N,74516,22217,0,6.0,0.0,0.5,1.7,0.0,0.3,8.5
34359743999,2,34359755976,1,1571,0,N,95543,2624,0,7.0,0.0,0.5,2.0,0.0,0.3,9.8
34359744000,2,34359755977,0,572,0,N,83264,7859,3,5.0,0.0,0.5,0.0,0.0,0.3,5.8
34359744001,2,34359755978,0,1520,4,N,96296,2778,3,52.0,0.0,0.5,0.0,5.54,0.3,58.34
34359744002,2,34359755979,0,1637,0,N,76989,19744,0,15.5,0.0,0.5,4.08,0.0,0.3,20.38
34359744003,2,34359755980,0,1069,0,N,97801,11802,3,14.0,0.0,0.5,0.0,0.0,0.3,14.8
34359744004,2,34359755981,1,738,0,N,84973,10085,0,19.0,0.0,0.5,3.96,0.0,0.3,23.76
34359744005,2,34359755982,5,17,0,N,87148,4220,3,6.0,0.0,0.5,0.0,0.0,0.3,6.8
34359744006,2,34359755983,2,481,0,N,91286,14250,0,16.0,0.0,0.5,3.36,0.0,0.3,20.16
34359744007,2,34359755984,0,277,0,N,86735,16090,0,8.0,0.0,0.5,1.76,0.0,0.3,10.56
34359744008,2,34359755985,0,157,0,N,96921,20541,0,7.0,0.0,0.5,1.56,0.0,0.3,9.36
34359744009,2,34359755986,0,912,0,N,93242,18823,0,21.0,0.0,0.5,0.0,0.0,0.3,21.8
34359744010,2,34359755987,0,534,0,N,93904,6321,0,8.0,0.0,0.5,1.76,0.0,0.3,10.56
34359744011,2,34359755988,0,386,0,N,96925,17783,0,22.5,0.0,0.5,4.66,0.0,0.3,27.96
34359744012,2,34359755989,3,1097,0,N,72243,20400,3,5.5,0.0,0.5,0.0,0.0,0.3,6.3
34359744013,2,34359755990,0,1350,0,N,94035,11041,3,4.5,0.0,0.5,0.0,0.0,0.3,5.3
34359744014,2,34359755991,5,0,0,N,87397,25281,3,8.5,0.0,0.5,0.0,0.0,0.3,9.3
34359744015,2,34359755992,0,974,0,N,91298,9438,0,5.5,0.0,0.5,1.89,0.0,0.3,8.19
34359744016,2,34359755993,0,1255,0,N,92987,11821,0,7.5,0.0,0.5,1.2,0.0,0.3,9.5
34359744017,2,34359755994,5,1264,0,N,96334,9974,3,10.0,0.0,0.5,0.0,0.0,0.3,10.8
34359744018,2,34359755995,5,916,0,N,92468,3982,0,15.5,0.0,0.5,4.89,0.0,0.3,21.19
34359744019,2,34359755996,3,546,0,N,77511,12996,0,17.5,0.0,0.5,3.66,0.0,0.3,21.96
34359744020,2,34359755997,5,984,0,N,81646,16260,0,5.5,0.0,0.5,1.0,0.0,0.3,7.3
34359744021,2,34359755998,0,0,0,N,82999,21989,3,6.5,0.0,0.5,0.0,0.0,0.3,7.3
34359744022,2,34359755999,0,17,0,N,73648,21091,0,7.0,0.0,0.5,1.56,0.0,0.3,9.36
34359744023,2,34359756000,0,494,0,N,89994,21092,3,7.0,0.0,0.5,0.0,0.0,0.3,7.8
34359744024,2,34359756001,0,1557,0,N,83832,14278,0,6.0,0.0,0.5,0.5,0.0,0.3,7.3
34359744025,2,34359756002,2,966,0,N,75419,958,3,7.0,0.0,0.5,0.0,0.0,0.3,7.8
34359744026,2,34359756003,0,1680,0,N,76210,16002,3,4.5,0.0,0.5,0.0,0.0,0.3,5.3
34359744027,2,34359756004,5,368,0,N,94688,23716,0,6.0,0.0,0.5,1.36,0.0,0.3,8.16
34359744028,2,34359756005,2,1290,0,N,85504,16639,0,16.5,0.0,0.5,3.46,0.0,0.3,20.76
34359744029,2,34359756006,0,1309,0,N,91045,24377,0,23.0,0.0,0.5,4.76,0.0,0.3,28.56
34359744030,2,34359756007,0,506,0,N,80483,26071,0,6.0,0.0,0.5,1.36,0.0,0.3,8.16
34359744031,2,34359756008,0,577,0,N,83836,15065,0,20.0,0.0,0.5,3.2,0.0,0.3,24.0
34359744032,2,34359756009,0,29,0,N,74275,24239,3,7.5,0.0,0.5,0.0,0.0,0.3,8.3
34359744033,2,34359756010,0,804,0,N,18328,23852,3,11.0,0.0,0.5,0.0,0.0,0.3,11.8
34359744034,2,34359756011,0,344,0,N,81249,4537,3,8.5,0.0,0.5,0.0,0.0,0.3,9.3
34359744035,2,34359756012,3,1430,0,N,85732,19642,3,6.0,0.0,0.5,0.0,0.0,0.3,6.8
34359744036,2,34359756013,0,494,0,N,95600,11193,0,6.5,0.0,0.5,1.46,0.0,0.3,8.76
34359744037,2,34359756014,5,1506,0,N,91181,21882,0,15.5,0.0,0.5,2.0,0.0,0.3,18.3
34359744038,2,34359756015,5,0,0,N,75819,18722,0,4.5,0.0,0.5,1.59,0.0,0.3,6.89
34359744039,2,34359756016,0,1506,0,N,97716,15199,0,10.0,0.0,0.5,2.16,0.0,0.3,12.96
34359744040,2,34359756017,0,1506,0,N,83964,2675,3,10.0,0.0,0.5,0.0,0.0,0.3,10.8
34359744041,2,34359756018,5,354,0,N,87909,25307,3,6.5,0.0,0.5,0.0,0.0,0.3,7.3
34359744042,2,34359756019,0,742,0,N,84865,13142,0,38.5,0.0,0.5,11.79,0.0,0.3,51.09
34359744043,2,34359756020,0,368,0,N,79068,14678,0,8.5,0.0,0.5,1.86,0.0,0.3,11.16
34359744044,2,34359756021,2,1028,0,N,95968,25045,0,8.0,0.0,0.5,1.76,0.0,0.3,10.56
34359744045,2,34359756022,3,863,0,N,79704,20178,0,11.5,0.0,0.5,3.08,0.0,0.3,15.38
34359744046,2,34359756023,0,9,0,N,77402,6358,0,12.0,0.0,0.5,2.56,0.0,0.3,15.36
34359744047,2,34359756024,1,1555,0,N,92631,12340,0,7.0,0.0,0.5,1.95,0.0,0.3,9.75
34359744048,2,34359756025,5,1254,0,N,73525,13919,3,10.0,0.0,0.5,0.0,0.0,0.3,10.8
34359744049,2,34359756026,0,506,0,N,74806,2551,3,8.5,0.0,0.5,0.0,0.0,0.3,9.3
34359744050,2,34359756027,0,568,0,N,84087,7533,0,24.5,0.0,0.5,5.06,0.0,0.3,30.36
34359744051,2,34359756028,0,1220,0,N,80500,831,0,8.0,0.0,0.5,1.0,0.0,0.3,9.8
34359744052,2,34359756029,5,827,0,N,97231,7659,0,3.5,0.0,0.5,2.0,0.0,0.3,6.3
34359744053,2,34359756030,0,663,0,N,74567,7012,0,33.5,0.0,0.5,10.0,5.54,0.3,49.84
34359744054,2,34359756031,0,428,0,N,80505,16804,0,4.5,0.0,0.5,1.0,0.0,0.3,6.3
34359744055,2,34359756032,2,9,0,N,87553,21751,0,12.0,0.0,0.5,3.2,0.0,0.3,16.0
34359744056,2,34359756033,5,53,0,N,90918,20190,0,8.5,0.0,0.5,2.0,0.0,0.3,11.3
34359744057,2,34359756034,1,820,0,N,73390,14952,0,4.5,0.0,0.5,1.32,0.0,0.3,6.62
34359744058,2,34359756035,0,577,0,N,79590,204,0,16.5,0.0,0.5,0.7,0.0,0.3,18.0
34359744059,2,34359756036,0,1517,0,N,97730,19661,0,10.5,0.0,0.5,1.0,0.0,0.3,12.3
34359744060,2,34359756037,0,1249,0,N,96111,5332,3,7.5,0.0,0.5,0.0,0.0,0.3,8.3
34359744061,2,34359756038,0,508,0,N,82928,22157,0,14.0,0.0,0.5,2.96,0.0,0.3,17.76
34359744062,2,34359756039,0,1436,0,N,90138,5055,0,10.0,0.0,0.5,3.24,0.0,0.3,14.04
34359744063,2,34359756040,0,1556,0,N,87922,9590,3,5.5,0.0,0.5,0.0,0.0,0.3,6.3
34359744064,2,34359756041,0,1098,0,N,80223,22573,0,6.5,0.0,0.5,1.46,0.0,0.3,8.76
34359744065,2,34359756042,0,1170,0,N,82695,14961,0,26.0,0.0,0.5,2.0,0.0,0.3,28.8
34359744066,2,34359756043,0,1350,0,N,92250,11484,0,5.5,0.0,0.5,1.5,0.0,0.3,7.8
34359744067,2,34359756044,0,454,0,N,74059,16665,0,21.0,0.0,0.5,3.2,0.0,0.3,25.0
34359744068,2,34359756045,0,534,0,N,84611,7274,0,8.5,0.0,0.5,1.86,0.0,0.3,11.16
34359744069,2,34359756046,0,824,0,N,75711,10442,0,37.0,0.0,0.5,10.84,5.54,0.3,54.18
34359744070,2,34359756047,0,478,0,N,84901,23259,3,6.0,0.0,0.5,0.0,0.0,0.3,6.8
34359744071,2,34359756048,0,852,0,N,92652,3754,3,8.0,0.0,0.5,0.0,0.0,0.3,8.8
34359744072,2,34359756049,5,9,0,N,81019,16031,3,10.0,0.0,0.5,0.0,0.0,0.3,10.8
34359744073,2,34359756050,0,533,0,N,66057,13163,0,4.5,0.0,0.5,0.0,0.0,0.3,5.3
34359744074,2,34359756051,0,120,0,N,96378,4421,0,6.5,0.0,0.5,1.0,0.0,0.3,8.3
34359744075,2,34359756052,0,266,0,N,84765,7276,3,23.5,0.0,0.5,0.0,0.0,0.3,24.3
34359744076,2,34359756053,0,1517,0,N,87930,1922,3,14.0,0.0,0.5,0.0,0.0,0.3,14.8
34359744077,2,34359756054,0,195,0,N,95763,602,3,11.5,0.0,0.5,0.0,0.0,0.3,12.3
34359744078,2,34359756055,0,1194,0,N,72950,11219,3,22.5,0.0,0.5,0.0,0.0,0.3,23.3
34359744079,2,34359756056,2,1249,0,N,84350,18759,0,6.0,0.0,0.5,1.7,0.0,0.3,8.5
34359744080,2,34359756057,2,1373,0,N,78589,22307,3,8.5,0.0,0.5,0.0,0.0,0.3,9.3
34359744081,2,34359756058,5,704,0,N,93300,12132,3,11.0,0.0,0.5,0.0,0.0,0.3,11.8
34359744082,2,34359756059,0,1039,0,N,89098,12371,0,8.5,0.0,0.5,1.86,0.0,0.3,11.16
34359744083,2,34359756060,0,987,0,N,94584,20618,0,14.0,0.0,0.5,2.96,0.0,0.3,17.76
34359744084,2,34359756061,0,1451,0,N,74072,2193,0,6.0,0.0,0.5,0.8,0.0,0.3,7.6
34359744085,2,34359756062,3,876,0,N,86548,16423,0,8.0,0.0,0.5,1.0,0.0,0.3,9.8
34359744086,2,34359756063,0,974,0,N,74828,16830,0,7.0,0.0,0.5,1.56,0.0,0.3,9.36
34359744087,2,34359756064,0,284,0,N,88195,21480,3,5.0,0.0,0.5,0.0,0.0,0.3,5.8
34359744088,2,34359756065,0,1598,0,N,81699,15221,3,7.0,0.0,0.5,0.0,0.0,0.3,7.8
34359744089,2,34359756066,2,876,0,N,74943,4171,3,6.5,0.0,0.5,0.0,0.0,0.3,7.3
34359744090,2,34359756067,0,839,0,N,77561,7160,0,7.5,0.0,0.5,2.49,0.0,0.3,10.79
34359744091,2,34359756068,5,593,0,N,76953,4578,0,14.5,0.0,0.5,3.0,0.0,0.3,18.3
34359744092,2,34359756069,0,1304,0,N,85432,9500,0,11.5,0.0,0.5,2.46,0.0,0.3,14.76
34359744093,2,34359756070,1,1220,0,N,77714,19969,0,6.0,0.0,0.5,0.0,0.0,0.3,6.8
34359744094,2,34359756071,0,977,0,N,91095,13950,0,4.0,0.0,0.5,1.2,0.0,0.3,6.0
34359744095,2,34359756072,4,1466,0,N,85435,1943,0,9.0,0.0,0.5,1.96,0.0,0.3,11.76
34359744096,2,34359756073,2,659,0,N,94101,469,3,22.0,0.0,0.5,0.0,0.0,0.3,22.8
34359744097,2,34359756074,2,1068,0,N,79360,10326,3,13.5,0.0,0.5,0.0,0.0,0.3,14.3
34359744098,2,34359756075,0,472,0,N,84636,1672,0,6.5,0.0,0.5,1.82,0.0,0.3,9.12
34359744099,2,34359756076,3,1229,0,N,90677,1283,0,7.0,0.0,0.5,1.0,0.0,0.3,8.8
34359744100,2,34359756077,5,1598,0,N,78609,23398,0,11.0,0.0,0.5,2.95,0.0,0.3,14.75
34359744101,2,34359756078,5,966,0,N,88740,25365,3,7.5,0.0,0.5,0.0,0.0,0.3,8.3
34359744102,2,34359756079,0,1321,0,N,81567,7964,0,14.0,0.0,0.5,2.96,0.0,0.3,17.76
34359744103,2,34359756080,0,1429,0,N,86702,23159,0,11.0,0.0,0.5,2.95,0.0,0.3,14.75
34359744104,2,34359756081,3,53,0,N,88360,16710,0,6.5,0.0,0.5,1.46,0.0,0.3,8.76
34359744105,2,34359756082,3,1337,0,N,77731,24843,0,28.5,0.0,0.5,5.86,0.0,0.3,35.16
34359744106,2,34359756083,0,546,0,N,82599,494,3,18.5,0.0,0.5,0.0,0.0,0.3,19.3
34359744107,2,34359756084,0,1451,0,N,73178,19857,0,6.5,0.0,0.5,1.25,0.0,0.3,8.55
34359744108,2,34359756085,5,1022,0,N,79753,14745,0,6.5,0.0,0.5,1.82,0.0,0.3,9.12
34359744109,2,34359756086,1,840,0,N,90830,25729,3,7.0,0.0,0.5,0.0,0.0,0.3,7.8
34359744110,2,34359756087,0,1491,0,N,76288,7586,0,15.5,0.0,0.5,2.0,0.0,0.3,18.3
34359744111,2,34359756088,0,29,0,N,75753,768,3,9.0,0.0,0.5,0.0,0.0,0.3,9.8
34359744112,2,34359756089,0,1261,0,N,90193,25098,0,19.0,0.0,0.5,3.0,0.0,0.3,22.8
34359744113,2,34359756090,0,612,0,N,95384,17371,0,7.5,0.0,0.5,1.66,0.0,0.3,9.96
34359744114,2,34359756091,0,203,0,N,88242,13342,3,38.0,0.0,0.5,0.0,5.54,0.3,44.34
34359744115,2,34359756092,0,839,0,N,77872,22506,3,7.5,0.0,0.5,0.0,0.0,0.3,8.3
34359744116,2,34359756093,0,43,0,N,85100,8884,0,12.5,0.0,0.5,3.32,0.0,0.3,16.62
34359744117,2,34359756094,0,1219,0,N,80015,24197,3,8.0,0.0,0.5,0.0,0.0,0.3,8.8
34359744118,2,34359756095,0,602,0,N,82491,4486,0,15.5,0.0,0.5,0.0,0.0,0.3,16.3
34359744119,2,34359756096,0,1567,0,N,88894,4342,3,23.5,0.0,0.5,0.0,0.0,0.3,24.3
34359744120,2,34359756097,3,1478,0,N,74117,25502,0,18.0,0.0,0.5,3.76,0.0,0.3,22.56
34359744121,2,34359756098,5,704,0,N,84821,7851,0,15.5,0.0,0.5,3.26,0.0,0.3,19.56
34359744122,2,34359756099,3,617,0,N,79652,7472,0,7.5,0.0,0.5,2.08,0.0,0.3,10.38
34359744123,2,34359756100,5,1028,0,N,74996,17765,0,7.0,0.0,0.5,0.85,0.0,0.3,8.65
34359744124,2,34359756101,0,69,0,N,85946,23432,0,12.0,0.0,0.5,1.5,0.0,0.3,14.3
34359744125,2,34359756102,0,852,0,N,76320,10227,3,5.5,0.0,0.5,0.0,0.0,0.3,6.3
34359744126,2,34359756103,1,1416,0,N,94787,15688,0,5.5,0.0,0.5,1.58,0.0,0.3,7.88
34359744127,2,34359756104,0,310,0,N,87510,14888,0,13.5,0.0,0.5,2.86,0.0,0.3,17.16
34359744128,2,34359756105,0,1454,0,N,82866,14368,3,4.0,0.0,0.5,0.0,0.0,0.3,4.8
34359744129,2,34359756106,0,1288,0,N,96439,4222,0,19.5,0.0,0.5,3.0,0.0,0.3,23.3
34359744130,2,34359756107,3,1418,0,N,78650,4088,0,11.0,0.0,0.5,2.36,0.0,0.3,14.16
34359744131,2,34359756108,0,1695,0,N,86195,24350,0,13.5,0.0,0.5,1.7,0.0,0.3,16.0
34359744132,2,34359756109,0,1707,2,N,87156,13228,0,130.0,0.0,0.5,35.82,12.5,0.3,179.12
34359744133,2,34359756110,3,566,0,N,82761,1866,0,40.5,0.0,0.5,6.0,5.54,0.3,52.84
34359744134,2,34359756111,0,852,0,N,80312,5813,0,5.5,0.0,0.5,1.89,0.0,0.3,8.19
34359744135,2,34359756112,0,507,0,N,82879,15042,0,8.0,0.0,0.5,1.0,0.0,0.3,9.8
34359744136,2,34359756113,0,1588,0,N,74394,17529,0,16.0,0.0,0.5,3.36,0.0,0.3,20.16
34359744137,2,34359756114,0,562,0,N,89288,21559,3,5.5,0.0,0.5,0.0,0.0,0.3,6.3
34359744138,2,34359756115,0,876,0,N,96932,17029,0,8.5,0.0,0.5,2.32,0.0,0.3,11.62
34359744139,2,34359756116,1,1114,0,N,84717,24368,0,12.5,0.0,0.5,2.0,0.0,0.3,15.3
34359744140,2,34359756117,0,1162,0,N,82771,13531,0,35.5,0.0,0.5,8.37,5.54,0.3,50.21
34359744141,2,34359756118,0,991,0,N,89573,23081,3,23.5,0.0,0.5,0.0,0.0,0.3,24.3
34359744142,2,34359756119,3,444,0,N,92868,18460,0,35.5,0.0,0.5,8.37,5.54,0.3,50.21
34359744143,2,34359756120,0,1416,0,N,89059,7750,0,5.0,0.0,0.5,0.7,0.0,0.3,6.5
34359744144,2,34359756121,3,1022,0,N,93130,418,3,5.5,0.0,0.5,0.0,0.0,0.3,6.3
34359744145,2,34359756122,0,488,0,N,86500,18464,0,7.0,0.0,0.5,1.56,0.0,0.3,9.36
34359744146,2,34359756123,0,157,0,N,72794,2395,3,8.0,0.0,0.5,0.0,0.0,0.3,8.8
34359744147,2,34359756124,0,840,0,N,84068,2667,0,6.0,0.0,0.5,1.0,0.0,0.3,7.8
